dataset_id,model_name,capacity_basis,quantity,estimate,ci_low,ci_high,finite_replicates,replicates,seed
many_labs_igt,hist_gradient_boosting,eight_per_episode,delta_paced_minus_fifo__action_coverage,-0.027340404506225713,-0.031207134056616088,-0.023585766103266136,2000,2000,20260911
many_labs_igt,hist_gradient_boosting,eight_per_episode,delta_paced_minus_fifo__exhaustion_share,-0.48946515397082657,-0.5300243111831443,-0.45056726094003241,2000,2000,20260911
many_labs_igt,hist_gradient_boosting,eight_per_episode,delta_paced_minus_fifo__exhaustion_fraction_conditional,0.67442880436591124,0.65953068753319,0.68791499375833098,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_100_planned,fifo__alert_precision,0.63176341730558594,0.61323252633152625,0.64944687029878767,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_100_planned,fifo__alert_coverage,0.094999670597536071,0.090554431998970938,0.099613938052034889,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_100_planned,fifo__false_alerts_per_100,2.5268695978955278,2.3977530036567183,2.6596167905237542,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_100_planned,fifo__budget_utilization,0.85679429429429432,0.82911892729253189,0.88139128095852104,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_100_planned,fifo__action_precision,0.60540838852097134,0.58923259995725175,0.62023547117178257,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_100_planned,fifo__action_coverage,0.10840635087950458,0.10398214192067853,0.11288447612128302,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_100_planned,fifo__exhaustion_share,0.79902755267423009,0.76661264181523503,0.83144246353322526,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_100_planned,fifo__exhaustion_fraction_conditional,0.17597025016903312,0.16410277204266924,0.18910301167435112,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_100_planned,paced__alert_precision,0.58874192556136573,0.56906761911992865,0.60798984416545288,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_100_planned,paced__alert_coverage,0.063047631596284334,0.060083785099338261,0.065899087716249097,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_100_planned,paced__false_alerts_per_100,2.009770762871101,1.8907636663771068,2.1266033134536233,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_100_planned,paced__budget_utilization,0.61017267267267272,0.58105324943651393,0.63907812658163776,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_100_planned,paced__action_precision,0.56307617661329457,0.54518160914986913,0.58049225530296344,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_100_planned,paced__action_coverage,0.076454311878252842,0.073528242118437254,0.079195114534130168,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_100_planned,paced__exhaustion_share,0.34197730956239869,0.3047001620745543,0.37925445705024313,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_100_planned,paced__exhaustion_fraction_conditional,0.90304897314375998,0.89995388429030088,0.9066057836391439,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_100_planned,delta_paced_minus_fifo__alert_precision,-0.043021491744220208,-0.064505587057413549,-0.020826165578051867,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_100_planned,delta_paced_minus_fifo__alert_coverage,-0.031952039001251736,-0.036447423684675864,-0.027691876147134926,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_100_planned,delta_paced_minus_fifo__false_alerts_per_100,-0.51709883502442677,-0.66338299580207882,-0.37469456800530154,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_100_planned,delta_paced_minus_fifo__budget_utilization,-0.2466216216216216,-0.26785815211540526,-0.22476962689168678,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_100_planned,delta_paced_minus_fifo__action_precision,-0.042332211907676776,-0.060562468726206208,-0.024147653453514741,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_100_planned,delta_paced_minus_fifo__action_coverage,-0.031952039001251736,-0.036447423684675864,-0.027691876147134926,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_100_planned,delta_paced_minus_fifo__exhaustion_share,-0.4570502431118314,-0.49594813614262562,-0.41653160453808752,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_100_planned,delta_paced_minus_fifo__exhaustion_fraction_conditional,0.72707872297472687,0.71349653267685631,0.73907148625836139,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_episode,fifo__alert_precision,0.62868507253158634,0.61006538945160071,0.6468303734419576,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_episode,fifo__alert_coverage,0.088510442058106598,0.084177853476653075,0.092920460567611052,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_episode,fifo__false_alerts_per_100,2.3855693348365277,2.2624839688630907,2.5157636181925089,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_episode,fifo__budget_utilization,0.8658833063209076,0.84075668557536465,0.88817362236628838,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_episode,fifo__action_precision,0.60136054421768703,0.58509789028452874,0.61636934073398397,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_episode,fifo__action_coverage,0.10191712234007511,0.097558706486605695,0.10633207908402555,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_episode,fifo__exhaustion_share,0.80551053484602919,0.77309562398703402,0.83630470016207459,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_episode,fifo__exhaustion_fraction_conditional,0.17114688128772637,0.15944661082699541,0.18437470704996584,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_episode,paced__alert_precision,0.58605880409646516,0.56583209217696917,0.60502878197906695,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_episode,paced__alert_coverage,0.058435997101258318,0.055630662043771567,0.061182182828750147,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_episode,paced__false_alerts_per_100,1.8835024426907179,1.7640776249095447,1.9965617851178021,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_episode,paced__budget_utilization,0.6132495948136143,0.5848814829821718,0.64141004862236628,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_episode,paced__action_precision,0.55951770138532586,0.54169794072363353,0.57675153171054816,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_episode,paced__action_coverage,0.071842677383226833,0.069046133305344939,0.074492506176115678,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_episode,paced__exhaustion_share,0.34683954619124796,0.31118314424635335,0.3841166936790924,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_episode,paced__exhaustion_fraction_conditional,0.89739875389408108,0.89457409573049451,0.90071548545458469,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_episode,delta_paced_minus_fifo__alert_precision,-0.042626268435121184,-0.064112738291756496,-0.01991616079178133,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_episode,delta_paced_minus_fifo__alert_coverage,-0.03007444495684828,-0.03424597598267437,-0.026015737730524978,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_episode,delta_paced_minus_fifo__false_alerts_per_100,-0.5020668921458098,-0.63784446343191381,-0.37025352443926141,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_episode,delta_paced_minus_fifo__budget_utilization,-0.2526337115072933,-0.27411365478119937,-0.23014586709886553,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_episode,delta_paced_minus_fifo__action_precision,-0.041842842832361171,-0.059839699326186539,-0.023558863263259774,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_episode,delta_paced_minus_fifo__action_coverage,-0.030074444956848273,-0.034245975982674356,-0.026015737730524978,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_episode,delta_paced_minus_fifo__exhaustion_share,-0.45867098865478123,-0.49756888168557539,-0.41815235008103729,2000,2000,20260911
many_labs_igt,history_baseline,eight_per_episode,delta_paced_minus_fifo__exhaustion_fraction_conditional,0.72625187260635471,0.71305073513515516,0.73835780152250419,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_100_planned,fifo__alert_precision,0.69291493980659169,0.67330608136784342,0.71158402667220277,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_100_planned,fifo__alert_coverage,0.11565320508597404,0.11144139320321611,0.12026136277509432,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_100_planned,fifo__false_alerts_per_100,2.3389703119128145,2.1940923581809662,2.4895887387387825,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_100_planned,fifo__budget_utilization,0.95101351351351349,0.9343675166992802,0.96643323106967927,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_100_planned,fifo__action_precision,0.67535771065182826,0.65886118386589843,0.69129668216060269,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_100_planned,fifo__action_coverage,0.13993016667764674,0.13511229541253547,0.14524182724919801,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_100_planned,fifo__exhaustion_share,0.91896272285251213,0.89627228525121561,0.94003241491085898,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_100_planned,fifo__exhaustion_fraction_conditional,0.20295708406819518,0.19364563386176945,0.21397603088485151,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_100_planned,paced__alert_precision,0.6575413223140496,0.63771036969985417,0.6772769679662638,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_100_planned,paced__alert_coverage,0.083865867316687534,0.081064002615190131,0.086801124945883865,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_100_planned,paced__false_alerts_per_100,1.9932356257046222,1.8637970616083692,2.126376980275626,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_100_planned,paced__budget_utilization,0.72672672672672678,0.70223907451140544,0.75132316423414802,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_100_planned,paced__action_precision,0.64435721295387638,0.62752662525912095,0.66127952700240045,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_100_planned,paced__action_coverage,0.10814282890836023,0.10499611901333039,0.11124089056536698,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_100_planned,paced__exhaustion_share,0.41329011345218802,0.37277147487844409,0.4522285251215557,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_100_planned,paced__exhaustion_fraction_conditional,0.91819607843137252,0.91430262630312753,0.92192863731348162,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_100_planned,delta_paced_minus_fifo__alert_precision,-0.035373617492542087,-0.05378240451769524,-0.016819551138690977,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_100_planned,delta_paced_minus_fifo__alert_coverage,-0.031787337769286508,-0.036274040507003544,-0.027659987458629753,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_100_planned,delta_paced_minus_fifo__false_alerts_per_100,-0.34573468620819225,-0.48042181879019558,-0.21574195921146722,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_100_planned,delta_paced_minus_fifo__budget_utilization,-0.22428678678678671,-0.24473713823192639,-0.20452730328049765,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_100_planned,delta_paced_minus_fifo__action_precision,-0.031000497697951879,-0.045415391873828773,-0.016256825500579778,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_100_planned,delta_paced_minus_fifo__action_coverage,-0.031787337769286508,-0.03627404050700353,-0.027659987458629767,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_100_planned,delta_paced_minus_fifo__exhaustion_share,-0.5056726094003241,-0.54619124797406804,-0.46677471636952994,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_100_planned,delta_paced_minus_fifo__exhaustion_fraction_conditional,0.71523899436317739,0.70332549540568745,0.72509991600567225,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_episode,fifo__alert_precision,0.68694550063371351,0.66744465749814486,0.7057587602366846,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_episode,fifo__alert_coverage,0.10712168127017591,0.10298488381452356,0.11148728116017396,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_episode,fifo__false_alerts_per_100,2.2277339346110483,2.0837867811409381,2.377819774790638,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_episode,fifo__budget_utilization,0.95907617504051867,0.94550243111831445,0.97183954619124802,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_episode,fifo__action_precision,0.66963236528453918,0.65291893223561437,0.68602916212958198,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_episode,fifo__action_coverage,0.1313986428618486,0.12654905125316951,0.13660476453998829,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_episode,fifo__exhaustion_share,0.92382495948136145,0.90113452188006482,0.9433144246353321,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_episode,fifo__exhaustion_fraction_conditional,0.19487134502923978,0.18572775050752952,0.20537584633903155,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_episode,paced__alert_precision,0.65621562156215618,0.6352463770623844,0.67710559759968836,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_episode,paced__alert_coverage,0.07859542789380064,0.075598131785808056,0.081555534359879528,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_episode,paced__false_alerts_per_100,1.8789928598271326,1.748333549973671,2.0093202398528951,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_episode,paced__budget_utilization,0.73662884927066452,0.713128038897893,0.75952694489465145,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_episode,paced__action_precision,0.64272484050216094,0.62556980651110439,0.66079949293437268,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_episode,paced__action_coverage,0.10287238948547335,0.099440543251735,0.10623934457818424,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_episode,paced__exhaustion_share,0.42463533225283628,0.38249594813614263,0.46353322528363045,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_episode,paced__exhaustion_fraction_conditional,0.91496183206106874,0.91115234158013958,0.91855272080113004,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_episode,delta_paced_minus_fifo__alert_precision,-0.030729879071557331,-0.049467325051528011,-0.011851954242627251,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_episode,delta_paced_minus_fifo__alert_coverage,-0.028526253376375266,-0.032832117404846498,-0.024708787207218259,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_episode,delta_paced_minus_fifo__false_alerts_per_100,-0.34874107478391569,-0.47753238043343471,-0.23242402582957797,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_episode,delta_paced_minus_fifo__budget_utilization,-0.22244732576985415,-0.24331948946515397,-0.20279578606158843,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_episode,delta_paced_minus_fifo__action_precision,-0.026907524782378234,-0.041028245083486084,-0.012139927240920454,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_episode,delta_paced_minus_fifo__action_coverage,-0.028526253376375252,-0.032832117404846484,-0.024708787207218245,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_episode,delta_paced_minus_fifo__exhaustion_share,-0.49918962722852517,-0.53970826580226894,-0.46029173419773095,2000,2000,20260911
many_labs_igt,regularised_logistic,eight_per_episode,delta_paced_minus_fifo__exhaustion_fraction_conditional,0.72009048703182899,0.70877778527422608,0.73004461861294023,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_100_planned,fifo__alert_precision,0.69017341040462432,0.65340641080617501,0.72888938882639676,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_100_planned,fifo__alert_coverage,0.10305541170378042,0.095559715724845798,0.1117350918013503,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_100_planned,fifo__false_alerts_per_100,2.2711864406779658,1.9915254237288134,2.5338983050847457,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_100_planned,fifo__budget_utilization,0.91631355932203384,0.86758474576271183,0.96186440677966101,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_100_planned,fifo__action_precision,0.66937945066124105,0.63570472255055133,0.70666936299292216,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_100_planned,fifo__action_coverage,0.11358536164336268,0.10579198609949232,0.1231808177010541,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_100_planned,fifo__exhaustion_share,0.79661016949152541,0.69491525423728817,0.89830508474576276,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_100_planned,fifo__exhaustion_fraction_conditional,0.36138297872340425,0.30210113031914898,0.42892491126885529,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_100_planned,paced__alert_precision,0.72679045092838201,0.69200483515926525,0.76279973173507887,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_100_planned,paced__alert_coverage,0.094596927326083199,0.086329047846319062,0.10390288696154096,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_100_planned,paced__false_alerts_per_100,1.7457627118644066,1.5254237288135595,1.9745762711864407,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_100_planned,paced__budget_utilization,0.79872881355932202,0.72457627118644063,0.86867055084745748,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_100_planned,paced__action_precision,0.69839449541284404,0.66435591839977748,0.7346278317152104,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_100_planned,paced__action_coverage,0.10512687726566546,0.096325539890232265,0.11526186131832393,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_100_planned,paced__exhaustion_share,0.50847457627118642,0.3728813559322034,0.64406779661016944,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_100_planned,paced__exhaustion_fraction_conditional,0.95816666666666672,0.95322580645161292,0.96399999999999986,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_100_planned,delta_paced_minus_fifo__alert_precision,0.036617040523757693,-0.0038062377514943542,0.077797542613110615,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_100_planned,delta_paced_minus_fifo__alert_coverage,-0.0084584843776972229,-0.016548081492563583,-0.00035021516131463853,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_100_planned,delta_paced_minus_fifo__false_alerts_per_100,-0.52542372881355925,-0.81355932203389836,-0.23728813559322059,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_100_planned,delta_paced_minus_fifo__budget_utilization,-0.11758474576271183,-0.15783898305084743,-0.079449152542372947,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_100_planned,delta_paced_minus_fifo__action_precision,0.029015044751602992,-0.0063512861005740355,0.065457644885640209,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_100_planned,delta_paced_minus_fifo__action_coverage,-0.0084584843776972229,-0.016548081492563583,-0.00035021516131463853,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_100_planned,delta_paced_minus_fifo__exhaustion_share,-0.28813559322033899,-0.40677966101694918,-0.18644067796610164,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_100_planned,delta_paced_minus_fifo__exhaustion_fraction_conditional,0.59678368794326242,0.53079005257763467,0.65396898226502609,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_episode,fifo__alert_precision,0.66952789699570814,0.62744358519269772,0.71187082691319981,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_episode,fifo__alert_coverage,0.053858104609010873,0.050047686186292316,0.058446727039569976,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_episode,fifo__false_alerts_per_100,1.3050847457627119,1.1353813559322032,1.4661016949152541,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_episode,fifo__budget_utilization,0.98728813559322037,0.96398305084745761,1,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_episode,fifo__action_precision,0.63869863013698636,0.60338240433339163,0.67714490795473736,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_episode,fifo__action_coverage,0.064388054548593129,0.059889251341352888,0.069597724378197084,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_episode,fifo__exhaustion_share,0.96610169491525422,0.9152542372881356,1,2000,2000,20260911
mendeley_igt_official_v2,hist_gradient_boosting,eight_per_episode,fifo__exhaustion_fraction_conditional,0.18929824561403508,0.16131359649122809,0.22245946898496236,2000,2000,20260911
