evidence_scenario,dataset_id,evaluation_scope,model_name,component_arm,reference_arm,metric,arm_value,reference_value,delta_arm_minus_full
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,capacity_off,full_controls,direct_evidence_gate_blocks_per_100,0.0,0.0,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,alert_rate,0.039491525423728815,0.039491525423728815,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,human_review_rate,0.01,0.01,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,abstain_rate,0.28635593220338984,0.28635593220338984,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,no_action_rate,0.6641525423728813,0.6641525423728813,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,event_coverage_by_alert,0.05385810460901087,0.05385810460901087,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,alert_precision,0.6695278969957081,0.6695278969957081,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,false_alerts_per_100,1.305084745762712,1.305084745762712,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,event_coverage_by_human_review,0.010529949939582254,0.010529949939582254,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,non_event_human_reviews_per_100,0.4830508474576271,0.4830508474576271,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,auto_capacity_blocks_per_100,19.694915254237287,19.694915254237287,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,review_capacity_overflow_abstentions_per_100,9.296610169491526,9.296610169491526,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,evidence_gate_off,full_controls,direct_evidence_gate_blocks_per_100,0.0,0.0,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,shared_capacity,full_controls,alert_rate,0.025338983050847457,0.039491525423728815,-0.014152542372881358
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,shared_capacity,full_controls,human_review_rate,0.02440677966101695,0.01,0.01440677966101695
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,shared_capacity,full_controls,abstain_rate,0.2719491525423729,0.28635593220338984,-0.014406779661016944
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,shared_capacity,full_controls,no_action_rate,0.6783050847457627,0.6641525423728813,0.014152542372881327
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,shared_capacity,full_controls,event_coverage_by_alert,0.033833937510788885,0.05385810460901087,-0.02002416709822199
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,shared_capacity,full_controls,alert_precision,0.6555183946488294,0.6695278969957081,-0.0140095023468787
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,shared_capacity,full_controls,false_alerts_per_100,0.8728813559322034,1.305084745762712,-0.43220338983050854
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,shared_capacity,full_controls,event_coverage_by_human_review,0.026065941653720007,0.010529949939582254,0.015535991714137753
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,shared_capacity,full_controls,non_event_human_reviews_per_100,1.1610169491525424,0.4830508474576271,0.6779661016949152
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,shared_capacity,full_controls,auto_capacity_blocks_per_100,21.110169491525422,19.694915254237287,1.415254237288135
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,shared_capacity,full_controls,review_capacity_overflow_abstentions_per_100,7.8559322033898304,9.296610169491526,-1.4406779661016955
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,shared_capacity,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,shared_capacity,full_controls,direct_evidence_gate_blocks_per_100,0.0,0.0,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,uncertainty_gate_off,full_controls,alert_rate,0.039491525423728815,0.039491525423728815,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,uncertainty_gate_off,full_controls,human_review_rate,0.01,0.01,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,uncertainty_gate_off,full_controls,abstain_rate,0.09296610169491526,0.28635593220338984,-0.19338983050847458
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,uncertainty_gate_off,full_controls,no_action_rate,0.8575423728813559,0.6641525423728813,0.19338983050847458
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,uncertainty_gate_off,full_controls,event_coverage_by_alert,0.05385810460901087,0.05385810460901087,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,uncertainty_gate_off,full_controls,alert_precision,0.6695278969957081,0.6695278969957081,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,uncertainty_gate_off,full_controls,false_alerts_per_100,1.305084745762712,1.305084745762712,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,uncertainty_gate_off,full_controls,event_coverage_by_human_review,0.010529949939582254,0.010529949939582254,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,uncertainty_gate_off,full_controls,non_event_human_reviews_per_100,0.4830508474576271,0.4830508474576271,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,uncertainty_gate_off,full_controls,auto_capacity_blocks_per_100,19.694915254237287,19.694915254237287,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,uncertainty_gate_off,full_controls,review_capacity_overflow_abstentions_per_100,9.296610169491526,9.296610169491526,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,uncertainty_gate_off,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,hist_gradient_boosting,uncertainty_gate_off,full_controls,direct_evidence_gate_blocks_per_100,0.0,0.0,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,capacity_off,full_controls,alert_rate,0.38737288135593223,0.0335593220338983,0.35381355932203395
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,capacity_off,full_controls,human_review_rate,0.12254237288135593,0.006779661016949152,0.11576271186440677
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,capacity_off,full_controls,abstain_rate,0.35135593220338984,0.46711864406779663,-0.11576271186440679
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,capacity_off,full_controls,no_action_rate,0.13872881355932204,0.49254237288135594,-0.3538135593220339
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,capacity_off,full_controls,event_coverage_by_alert,0.4531330916623511,0.030726739167961332,0.4224063524943898
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,capacity_off,full_controls,alert_precision,0.5742725880551302,0.4494949494949495,0.12477763856018065
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,capacity_off,full_controls,false_alerts_per_100,16.491525423728813,1.847457627118644,14.64406779661017
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,capacity_off,full_controls,event_coverage_by_human_review,0.10564474365613671,0.006387018815812187,0.09925772484032452
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,capacity_off,full_controls,non_event_human_reviews_per_100,7.067796610169491,0.3644067796610169,6.703389830508474
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,capacity_off,full_controls,auto_capacity_blocks_per_100,0.0,35.38135593220339,-35.38135593220339
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,capacity_off,full_controls,review_capacity_overflow_abstentions_per_100,0.0,11.576271186440678,-11.576271186440678
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,capacity_off,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,capacity_off,full_controls,direct_evidence_gate_blocks_per_100,0.0,0.0,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,evidence_gate_off,full_controls,alert_rate,0.0335593220338983,0.0335593220338983,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,evidence_gate_off,full_controls,human_review_rate,0.006779661016949152,0.006779661016949152,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,evidence_gate_off,full_controls,abstain_rate,0.46711864406779663,0.46711864406779663,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,evidence_gate_off,full_controls,no_action_rate,0.49254237288135594,0.49254237288135594,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,evidence_gate_off,full_controls,event_coverage_by_alert,0.030726739167961332,0.030726739167961332,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,evidence_gate_off,full_controls,alert_precision,0.4494949494949495,0.4494949494949495,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,evidence_gate_off,full_controls,false_alerts_per_100,1.847457627118644,1.847457627118644,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,evidence_gate_off,full_controls,event_coverage_by_human_review,0.006387018815812187,0.006387018815812187,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,evidence_gate_off,full_controls,non_event_human_reviews_per_100,0.3644067796610169,0.3644067796610169,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,evidence_gate_off,full_controls,auto_capacity_blocks_per_100,35.38135593220339,35.38135593220339,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,evidence_gate_off,full_controls,review_capacity_overflow_abstentions_per_100,11.576271186440678,11.576271186440678,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,evidence_gate_off,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,evidence_gate_off,full_controls,direct_evidence_gate_blocks_per_100,0.0,0.0,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,shared_capacity,full_controls,alert_rate,0.03627118644067796,0.0335593220338983,0.00271186440677966
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,shared_capacity,full_controls,human_review_rate,0.012457627118644067,0.006779661016949152,0.005677966101694915
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,shared_capacity,full_controls,abstain_rate,0.4614406779661017,0.46711864406779663,-0.005677966101694909
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,shared_capacity,full_controls,no_action_rate,0.48983050847457626,0.49254237288135594,-0.0027118644067796738
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,shared_capacity,full_controls,event_coverage_by_alert,0.03400655964094597,0.030726739167961332,0.003279820472984637
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,shared_capacity,full_controls,alert_precision,0.4602803738317757,0.4494949494949495,0.010785424336826221
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,shared_capacity,full_controls,false_alerts_per_100,1.9576271186440677,1.847457627118644,0.11016949152542366
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,shared_capacity,full_controls,event_coverage_by_human_review,0.012774037631624375,0.006387018815812187,0.006387018815812187
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,shared_capacity,full_controls,non_event_human_reviews_per_100,0.6186440677966102,0.3644067796610169,0.25423728813559326
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,shared_capacity,full_controls,auto_capacity_blocks_per_100,35.110169491525426,35.38135593220339,-0.2711864406779654
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,shared_capacity,full_controls,review_capacity_overflow_abstentions_per_100,11.008474576271187,11.576271186440678,-0.5677966101694913
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,shared_capacity,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,shared_capacity,full_controls,direct_evidence_gate_blocks_per_100,0.0,0.0,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,uncertainty_gate_off,full_controls,alert_rate,0.0388135593220339,0.0335593220338983,0.005254237288135594
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,uncertainty_gate_off,full_controls,human_review_rate,0.006949152542372881,0.006779661016949152,0.00016949152542372874
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,uncertainty_gate_off,full_controls,abstain_rate,0.14771186440677966,0.46711864406779663,-0.31940677966101694
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,uncertainty_gate_off,full_controls,no_action_rate,0.8065254237288135,0.49254237288135594,0.3139830508474576
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,uncertainty_gate_off,full_controls,event_coverage_by_alert,0.04211979975832902,0.030726739167961332,0.011393060590367685
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,uncertainty_gate_off,full_controls,alert_precision,0.5327510917030568,0.4494949494949495,0.08325614220810729
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,uncertainty_gate_off,full_controls,false_alerts_per_100,1.8135593220338984,1.847457627118644,-0.03389830508474567
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,uncertainty_gate_off,full_controls,event_coverage_by_human_review,0.0060417745554980145,0.006387018815812187,-0.00034524426031417275
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,uncertainty_gate_off,full_controls,non_event_human_reviews_per_100,0.3983050847457627,0.3644067796610169,0.03389830508474578
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,uncertainty_gate_off,full_controls,auto_capacity_blocks_per_100,66.77966101694915,35.38135593220339,31.398305084745758
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,uncertainty_gate_off,full_controls,review_capacity_overflow_abstentions_per_100,14.771186440677965,11.576271186440678,3.194915254237287
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,uncertainty_gate_off,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,history_baseline,uncertainty_gate_off,full_controls,direct_evidence_gate_blocks_per_100,0.0,0.0,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,capacity_off,full_controls,alert_rate,0.28483050847457625,0.039152542372881356,0.2456779661016949
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,capacity_off,full_controls,human_review_rate,0.09449152542372881,0.01,0.08449152542372881
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,capacity_off,full_controls,abstain_rate,0.12720338983050847,0.21169491525423728,-0.08449152542372881
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,capacity_off,full_controls,no_action_rate,0.49347457627118646,0.7391525423728813,-0.24567796610169484
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,capacity_off,full_controls,event_coverage_by_alert,0.38218539616778874,0.04022095632660107,0.3419644398411877
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,capacity_off,full_controls,alert_precision,0.6587325200833085,0.5043290043290043,0.15440351575430422
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,capacity_off,full_controls,false_alerts_per_100,9.720338983050848,1.9406779661016949,7.779661016949153
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,capacity_off,full_controls,event_coverage_by_human_review,0.11030554117037804,0.0112204384602106,0.09908510271016743
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,capacity_off,full_controls,non_event_human_reviews_per_100,4.033898305084746,0.4491525423728814,3.584745762711864
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,capacity_off,full_controls,auto_capacity_blocks_per_100,0.0,24.56779661016949,-24.56779661016949
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,capacity_off,full_controls,review_capacity_overflow_abstentions_per_100,0.0,8.44915254237288,-8.44915254237288
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,capacity_off,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,capacity_off,full_controls,direct_evidence_gate_blocks_per_100,0.0,0.0,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,evidence_gate_off,full_controls,alert_rate,0.039152542372881356,0.039152542372881356,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,evidence_gate_off,full_controls,human_review_rate,0.01,0.01,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,evidence_gate_off,full_controls,abstain_rate,0.21169491525423728,0.21169491525423728,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,evidence_gate_off,full_controls,no_action_rate,0.7391525423728813,0.7391525423728813,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,evidence_gate_off,full_controls,event_coverage_by_alert,0.04022095632660107,0.04022095632660107,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,evidence_gate_off,full_controls,alert_precision,0.5043290043290043,0.5043290043290043,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,evidence_gate_off,full_controls,false_alerts_per_100,1.9406779661016949,1.9406779661016949,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,evidence_gate_off,full_controls,event_coverage_by_human_review,0.0112204384602106,0.0112204384602106,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,evidence_gate_off,full_controls,non_event_human_reviews_per_100,0.4491525423728814,0.4491525423728814,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,evidence_gate_off,full_controls,auto_capacity_blocks_per_100,24.56779661016949,24.56779661016949,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,evidence_gate_off,full_controls,review_capacity_overflow_abstentions_per_100,8.44915254237288,8.44915254237288,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,evidence_gate_off,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,evidence_gate_off,full_controls,direct_evidence_gate_blocks_per_100,0.0,0.0,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,shared_capacity,full_controls,alert_rate,0.038050847457627116,0.039152542372881356,-0.0011016949152542407
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,shared_capacity,full_controls,human_review_rate,0.011949152542372882,0.01,0.0019491525423728819
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,shared_capacity,full_controls,abstain_rate,0.2097457627118644,0.21169491525423728,-0.0019491525423728784
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,shared_capacity,full_controls,no_action_rate,0.7402542372881356,0.7391525423728813,0.0011016949152542477
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,shared_capacity,full_controls,event_coverage_by_alert,0.03901260141550147,0.04022095632660107,-0.0012083549110996003
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,shared_capacity,full_controls,alert_precision,0.5033407572383074,0.5043290043290043,-0.000988247090696892
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,shared_capacity,full_controls,false_alerts_per_100,1.8898305084745763,1.9406779661016949,-0.05084745762711851
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,shared_capacity,full_controls,event_coverage_by_human_review,0.013464526152252718,0.0112204384602106,0.0022440876920421186
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,shared_capacity,full_controls,non_event_human_reviews_per_100,0.5338983050847458,0.4491525423728814,0.0847457627118644
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,shared_capacity,full_controls,auto_capacity_blocks_per_100,24.677966101694917,24.56779661016949,0.11016949152542566
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,shared_capacity,full_controls,review_capacity_overflow_abstentions_per_100,8.254237288135593,8.44915254237288,-0.19491525423728717
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,shared_capacity,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,shared_capacity,full_controls,direct_evidence_gate_blocks_per_100,0.0,0.0,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,uncertainty_gate_off,full_controls,alert_rate,0.039152542372881356,0.039152542372881356,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,uncertainty_gate_off,full_controls,human_review_rate,0.01,0.01,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,uncertainty_gate_off,full_controls,abstain_rate,0.08449152542372881,0.21169491525423728,-0.12720338983050847
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,uncertainty_gate_off,full_controls,no_action_rate,0.8663559322033898,0.7391525423728813,0.1272033898305085
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,uncertainty_gate_off,full_controls,event_coverage_by_alert,0.04022095632660107,0.04022095632660107,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,uncertainty_gate_off,full_controls,alert_precision,0.5043290043290043,0.5043290043290043,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,uncertainty_gate_off,full_controls,false_alerts_per_100,1.9406779661016949,1.9406779661016949,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,uncertainty_gate_off,full_controls,event_coverage_by_human_review,0.0112204384602106,0.0112204384602106,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,uncertainty_gate_off,full_controls,non_event_human_reviews_per_100,0.4491525423728814,0.4491525423728814,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,uncertainty_gate_off,full_controls,auto_capacity_blocks_per_100,24.56779661016949,24.56779661016949,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,uncertainty_gate_off,full_controls,review_capacity_overflow_abstentions_per_100,8.44915254237288,8.44915254237288,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,uncertainty_gate_off,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0
clean,mendeley_igt_official_v2,frozen_external_official_v2_same_task,regularised_logistic,uncertainty_gate_off,full_controls,direct_evidence_gate_blocks_per_100,0.0,0.0,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,capacity_off,full_controls,alert_rate,0.2299436302142052,0.07114618564449456,0.15879744456971062
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,capacity_off,full_controls,human_review_rate,0.08393836903419767,0.018248778654641112,0.06568959037955656
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,capacity_off,full_controls,abstain_rate,0.2442239759488914,0.30991356632844796,-0.06568959037955657
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,capacity_off,full_controls,no_action_rate,0.44189402480270573,0.6006914693724164,-0.15879744456971062
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,capacity_off,full_controls,event_coverage_by_alert,0.3967652678042032,0.11963897489953225,0.27712629290467095
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,capacity_off,full_controls,alert_precision,0.7874092959403804,0.7673779843650962,0.02003131157528426
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,capacity_off,full_controls,false_alerts_per_100,4.888387824126268,1.6550169109357384,3.23337091319053
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,capacity_off,full_controls,event_coverage_by_human_review,0.11120627182291323,0.023848738388563145,0.08735753343435008
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,capacity_off,full_controls,non_event_human_reviews_per_100,3.319052987598647,0.736565201052236,2.582487786546411
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,capacity_off,full_controls,auto_capacity_blocks_per_100,0.0,15.879744456971064,-15.879744456971064
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,capacity_off,full_controls,review_capacity_overflow_abstentions_per_100,0.0,6.568959037955656,-6.568959037955656
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,capacity_off,full_controls,invalid_evidence_action_acceptance_rate,0.0,0.0,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,capacity_off,full_controls,direct_evidence_gate_blocks_per_100,10.218714768883878,10.218714768883878,0.0
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,evidence_gate_off,full_controls,alert_rate,0.07176249530251785,0.07114618564449456,0.000616309658023298
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,evidence_gate_off,full_controls,human_review_rate,0.01836903419767005,0.018248778654641112,0.00012025554302893746
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,evidence_gate_off,full_controls,abstain_rate,0.23266441187523487,0.30991356632844796,-0.07724915445321309
missing_stale_stress,many_labs_igt,participant_grouped_outer_cv,hist_gradient_boosting,evidence_gate_off,full_controls,no_action_rate,0.6772040586245772,0.6006914693724164,0.07651258925216087
