dataset_id,cohort,model_name,model_label,capacity_basis,quantity,ci_low,ci_high
many_labs_igt,development,regularised_logistic,logistic,per_episode,delta_chronological_minus_random__false_alerts_per_100,-0.36441692235083822,-0.13828114438955885
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_episode,chronological__alert_precision,0.62660238010624825,0.71520342612419696
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_episode,chronological__action_precision,0.59932088285229201,0.67808219178082196
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_episode,chronological__alert_coverage,0.049843557967650366,0.058467878523240001
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_episode,chronological__action_coverage,0.059844941555348211,0.069698878372672801
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_episode,chronological__false_alerts_per_100,1.1271186440677965,1.4745762711864407
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_episode,score_ranked__alert_precision,0.6980666371846197,0.78755695124062586
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_episode,score_ranked__action_precision,0.6573801924080841,0.73898305084745763
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_episode,score_ranked__alert_coverage,0.055627262575370269,0.064191480199405127
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_episode,score_ranked__action_coverage,0.065405211461017396,0.075522851319898013
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_episode,score_ranked__false_alerts_per_100,0.83898305084745761,1.1864406779661016
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_episode,delta_chronological_minus_score_ranked__alert_precision,-0.12254501132481097,-0.023603886555587143
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_episode,delta_chronological_minus_score_ranked__action_precision,-0.097562019712662859,-0.018834811497482645
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_episode,delta_chronological_minus_score_ranked__alert_coverage,-0.0098590156838013598,-0.0019259123383660412
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_episode,delta_chronological_minus_score_ranked__action_coverage,-0.0098590156838013667,-0.0019259123383660415
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_episode,delta_chronological_minus_score_ranked__false_alerts_per_100,0.093220338983050821,0.48305084745762716
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_episode,random__alert_precision,0.67803657258501682,0.76906779661016944
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_episode,random__action_precision,0.63835989926627901,0.72491459631890309
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_episode,random__alert_coverage,0.053636785353258706,0.063503943638983332
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_episode,random__action_coverage,0.063482968221324057,0.074902649213964889
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_episode,random__false_alerts_per_100,0.91504237288135593,1.2711864406779663
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_episode,delta_chronological_minus_random__alert_precision,-0.099148889538281715,-0.010593220338983134
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_episode,delta_chronological_minus_random__action_precision,-0.079048038744369123,-0.0084745762711865291
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_episode,delta_chronological_minus_random__alert_coverage,-0.0080563953667004591,-0.00082956348439184745
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_episode,delta_chronological_minus_random__action_coverage,-0.0080563953667004643,-0.00082956348439184072
mendeley_igt_official_v2,external,hist_gradient_boosting,HGB,per_episode,delta_chronological_minus_random__false_alerts_per_100,0.042372881355931868,0.38983050847457645
mendeley_igt_official_v2,external,history_baseline,history,per_episode,chronological__alert_precision,0.40101697991598945,0.49738321098936689
mendeley_igt_official_v2,external,history_baseline,history,per_episode,chronological__action_precision,0.41164217909184353,0.49375192901234571
mendeley_igt_official_v2,external,history_baseline,history,per_episode,chronological__alert_coverage,0.02623368778402807,0.035752746006439302
