scope,model_name,outer_fold,prompt_threshold,n_decisions,n_positive,n_alert,n_human_review,n_abstain,n_no_action,n_action_routes,n_true_action_routes,n_false_action_routes,n_true_alerts,n_false_alerts,n_auto_capacity_blocks,n_review_capacity_overflow_abstentions,alert_rate,human_review_rate,abstain_rate,no_action_rate,action_route_rate,event_coverage_by_action,action_precision,false_actions_per_100,event_coverage_by_alert,alert_precision,false_alerts_per_100,auto_capacity_blocks_per_100,route_rate_sum
global_development_oof,hist_gradient_boosting,-1,0.4,66525,30358,4909,1144,14110,46362,6053,3866,2187,3397,1512,22644,3628,0.07379180759113116,0.017196542653137917,0.21210071401728672,0.6969109357384442,0.09098835024426907,0.1273469925555043,0.638691557905171,3.287485907553551,0.11189801699716714,0.6919942961906702,2.2728297632468997,34.03833145434047,1.0
global_development_oof,hist_gradient_boosting,-1,0.41,66525,30358,4907,1143,14273,46202,6050,3885,2165,3414,1493,21733,3791,0.07376174370537392,0.0171815107102593,0.2145509207065013,0.6945058248778655,0.09094325441563322,0.12797285723697213,0.6421487603305785,3.2544156332205936,0.11245800118584887,0.6957407784797228,2.244269071777527,32.66892145809846,1.0
global_development_oof,hist_gradient_boosting,-1,0.42,66525,30358,4907,1144,14562,45912,6051,3916,2135,3440,1467,20763,4080,0.07376174370537392,0.017196542653137917,0.21889515219842165,0.6901465614430665,0.09095828635851184,0.12899400487515647,0.6471657577259957,3.2093198045847426,0.11331444759206799,0.7010393315671489,2.205186020293123,31.210822998872604,1.0
global_development_oof,hist_gradient_boosting,-1,0.43,66525,30358,4907,1109,13714,46795,6016,3903,2113,3440,1467,20763,3232,0.07376174370537392,0.01667042465238632,0.20614806463735438,0.7034197670048854,0.09043216835776025,0.1285657816720469,0.6487699468085106,3.176249530251785,0.11331444759206799,0.7010393315671489,2.205186020293123,31.210822998872604,1.0
global_development_oof,hist_gradient_boosting,-1,0.44,66525,30358,4907,1077,12962,47579,5984,3911,2073,3440,1467,20763,2480,0.07376174370537392,0.016189402480270575,0.19484404359263435,0.7152048102217211,0.0899511461856445,0.12882930364319126,0.6535762032085561,3.1161217587373167,0.11331444759206799,0.7010393315671489,2.205186020293123,31.210822998872604,0.9999999999999999
global_development_oof,hist_gradient_boosting,-1,0.45,66525,30358,4907,1004,12245,48369,5911,3884,2027,3440,1467,20763,1763,0.07376174370537392,0.01509207065013153,0.1840661405486659,0.7270800450958287,0.08885381435550545,0.12793991699057908,0.6570800203011334,3.046974821495678,0.11331444759206799,0.7010393315671489,2.205186020293123,31.210822998872604,1.0
global_development_oof,hist_gradient_boosting,-1,0.46,66525,30358,4907,896,11469,49253,5803,3833,1970,3440,1467,20763,987,0.07376174370537392,0.013468620819240888,0.17240135287485908,0.7403682826005261,0.0872303645246148,0.12625996442453388,0.6605204204721695,2.961292747087561,0.11331444759206799,0.7010393315671489,2.205186020293123,31.210822998872604,1.0
global_development_oof,hist_gradient_boosting,-1,0.47,66525,30358,4907,667,10785,50166,5574,3726,1848,3440,1467,20763,303,0.07376174370537392,0.01002630590003758,0.162119503945885,0.7540924464487035,0.0837880496054115,0.12273535806047829,0.6684607104413348,2.777903043968433,0.11331444759206799,0.7010393315671489,2.205186020293123,31.210822998872604,1.0
global_development_oof,hist_gradient_boosting,-1,0.48,66525,30358,4907,0,10482,51136,4907,3440,1467,3440,1467,20763,0,0.07376174370537392,0.0,0.15756482525366403,0.7686734310409621,0.07376174370537392,0.11331444759206799,0.7010393315671489,2.205186020293123,0.11331444759206799,0.7010393315671489,2.205186020293123,31.210822998872604,1.0
global_development_oof,hist_gradient_boosting,-1,0.49,66525,30358,4907,0,10482,51136,4907,3440,1467,3440,1467,20763,0,0.07376174370537392,0.0,0.15756482525366403,0.7686734310409621,0.07376174370537392,0.11331444759206799,0.7010393315671489,2.205186020293123,0.11331444759206799,0.7010393315671489,2.205186020293123,31.210822998872604,1.0
global_development_oof,hist_gradient_boosting,-1,0.5,66525,30358,4907,0,10482,51136,4907,3440,1467,3440,1467,20763,0,0.07376174370537392,0.0,0.15756482525366403,0.7686734310409621,0.07376174370537392,0.11331444759206799,0.7010393315671489,2.205186020293123,0.11331444759206799,0.7010393315671489,2.205186020293123,31.210822998872604,1.0
global_development_oof,hist_gradient_boosting,-1,0.51,66525,30358,4907,0,10482,51136,4907,3440,1467,3440,1467,20763,0,0.07376174370537392,0.0,0.15756482525366403,0.7686734310409621,0.07376174370537392,0.11331444759206799,0.7010393315671489,2.205186020293123,0.11331444759206799,0.7010393315671489,2.205186020293123,31.210822998872604,1.0
global_development_oof,hist_gradient_boosting,-1,0.52,66525,30358,4907,0,10482,51136,4907,3440,1467,3440,1467,20763,0,0.07376174370537392,0.0,0.15756482525366403,0.7686734310409621,0.07376174370537392,0.11331444759206799,0.7010393315671489,2.205186020293123,0.11331444759206799,0.7010393315671489,2.205186020293123,31.210822998872604,1.0
global_development_oof,hist_gradient_boosting,-1,0.53,66525,30358,4904,724,10855,50042,5628,3876,1752,3455,1449,19669,373,0.07371664787673807,0.010883126644118753,0.1631717399473882,0.752228485531755,0.08459977452085682,0.12767639501943476,0.6886993603411514,2.6335963923337093,0.11380855128796363,0.7045269168026101,2.1781285231116123,29.566328447951896,1.0
global_development_oof,hist_gradient_boosting,-1,0.54,66525,30358,4904,954,11726,48941,5858,4015,1843,3464,1440,18568,1244,0.07371664787673807,0.014340473506200676,0.17626456219466366,0.7356783164223976,0.08805712138293874,0.13225508926806773,0.6853875042676681,2.7703870725291244,0.11410501350550102,0.7063621533442088,2.1645997745208567,27.91131153701616,1.0
global_development_oof,hist_gradient_boosting,-1,0.55,66525,30358,4898,1060,12685,47882,5958,4112,1846,3478,1420,17509,2203,0.07362645621946637,0.015933859451334086,0.1906801954152574,0.7197594889139421,0.08956031567080044,0.1354502931681929,0.6901644847264182,2.7748966553927095,0.11456617695500362,0.7100857492854227,2.1345358887636228,26.31942878617061,1.0
global_development_oof,hist_gradient_boosting,-1,0.56,66525,30358,4890,1138,13666,46831,6028,4201,1827,3513,1377,16458,3184,0.07350620067643743,0.017106350995866215,0.20542653137918077,0.7039609169485156,0.09061255167230364,0.13838197509717373,0.696914399469144,2.746335963923337,0.11571908557876012,0.7184049079754601,2.0698985343855694,24.73957158962796,1.0
global_development_oof,hist_gradient_boosting,-1,0.57,66525,30358,4874,1190,14860,45601,6064,4287,1777,3563,1311,15228,4378,0.07326568959037956,0.017888012025554303,0.22337467117624954,0.6854716272078166,0.09115370161593386,0.14121483628697543,0.7069591029023746,2.6711762495302516,0.11736609789841228,0.7310217480508823,1.9706877113866967,22.89064261555806,1.0
global_development_oof,hist_gradient_boosting,-1,0.58,66525,30358,4851,1211,15812,44651,6062,4354,1708,3623,1228,14278,5330,0.07291995490417136,0.01820368282600526,0.23768508079669298,0.6711912814731305,0.09112363773017662,0.14342183279530932,0.7182448036951501,2.567455843667794,0.11934251268199486,0.7468563182848897,1.8459225854941752,21.46260804208944,1.0
global_development_oof,hist_gradient_boosting,-1,0.59,66525,30358,4826,1216,15711,44772,6042,4398,1644,3656,1170,13302,5229,0.07254415633220594,0.018278842540398348,0.23616685456595266,0.6730101465614431,0.09082299887260428,0.1448712036366032,0.7279046673286991,2.471251409244645,0.12042954081296528,0.757563199336925,1.7587373167981961,19.995490417136416,1.0
global_development_oof,hist_gradient_boosting,-1,0.6,66525,30358,4783,1220,15518,45004,6003,4403,1600,3673,1110,12433,5036,0.0718977827884254,0.018338970311912815,0.23326568959037955,0.6764975573092822,0.09023675310033821,0.1450359048685684,0.7334666000333167,2.4051108605787297,0.12098952500164702,0.7679280786117499,1.6685456595264938,18.689214580984594,0.9999999999999999
global_development_oof,hist_gradient_boosting,-1,0.61,66525,30358,4728,1221,15245,45331,5949,4395,1554,3659,1069,11695,4763,0.07107102593010146,0.018354002254791432,0.2291619691845171,0.68141300263059,0.0894250281848929,0.14477238289742408,0.7387796268280383,2.3359639233370912,0.12052836155214441,0.7739001692047377,1.6069146937241638,17.579857196542655,1.0
global_development_oof,hist_gradient_boosting,-1,0.62,66525,30358,4672,1223,14891,45739,5895,4350,1545,3624,1048,11044,4409,0.0702292371288989,0.018384066140548667,0.22384066140548667,0.6875460353250658,0.08861330326944758,0.14329007180973713,0.7379134860050891,2.322435174746336,0.1193754529283879,0.7756849315068494,1.575347613679068,16.601277715144683,1.0
global_development_oof,hist_gradient_boosting,-1,0.63,66525,30358,4592,1209,14390,46334,5801,4327,1474,3583,1009,10393,3908,0.06902668169860955,0.018173618940248028,0.21630965802329952,0.6964900413378429,0.08720030063885757,0.14253244614269714,0.7459058782968454,2.215708380308155,0.11802490282627313,0.7802700348432056,1.5167230364524615,15.622698233746712,1.0
global_development_oof,hist_gradient_boosting,-1,0.64,66525,30358,4500,1201,14141,46683,5701,4315,1386,3548,952,9769,3659,0.06764374295377677,0.01805336339721909,0.21256670424652385,0.7017361894024803,0.08569710635099587,0.14213716318598063,0.7568847570601649,2.0834272829763245,0.11687199420251664,0.7884444444444444,1.4310409620443443,14.684704998121006,1.0
global_development_oof,hist_gradient_boosting,-1,0.65,66525,30358,4377,1197,13903,47048,5574,4274,1300,3486,891,9133,3421,0.06579481397970688,0.017993235625704623,0.208989101841413,0.7072228485531755,0.0837880496054115,0.14078661308386586,0.7667743092931467,1.954152574220218,0.11482969892614797,0.796435915010281,1.3393461104847801,13.728673431040962,1.0
global_development_oof,hist_gradient_boosting,-1,0.66,66525,30358,4237,1194,13734,47360,5431,4244,1187,3431,806,8533,3252,0.06369034197670048,0.01794813979706877,0.20644870349492672,0.711912814731304,0.08163848177376926,0.13979840569207458,0.781439882157982,1.7842916196918452,0.1130179853745306,0.8097710644323814,1.2115745960165352,12.826756858323938,0.9999999999999999
global_development_oof,hist_gradient_boosting,-1,0.67,66525,30358,4085,1189,13664,47587,5274,4165,1109,3346,739,7967,3182,0.061405486659150695,0.017872980082675686,0.20539646749342352,0.7153250657647501,0.07927846674182638,0.13719612622702418,0.7897231702692453,1.6670424652386322,0.11021806443112195,0.819094247246022,1.110860578729801,11.975948891394212,1.0
global_development_oof,hist_gradient_boosting,-1,0.68,66525,30358,3939,1183,13600,47803,5122,4067,1055,3247,692,7476,3118,0.059210822998872606,0.017782788425403984,0.20443442314919202,0.7185719654265313,0.07699361142427659,0.13396798208050595,0.7940257711831316,1.5858699736941,0.10695698003821069,0.8243208936278243,1.0402104472003006,11.237880496054116,1.0
global_development_oof,hist_gradient_boosting,-1,0.69,66525,30358,3802,1178,13478,48067,4980,3988,992,3158,644,7009,2996,0.057151446824502065,0.0177076287110109,0.20260052611800075,0.7225403983464863,0.07485907553551296,0.13136570261545558,0.8008032128514057,1.4911687335588124,0.10402529810922986,0.8306154655444503,0.9680571213829388,10.535888763622697,1.0
global_development_oof,hist_gradient_boosting,-1,0.7,66525,30358,3684,1169,13407,48265,4853,3924,929,3076,608,6491,2925,0.055377677564825256,0.017572341225103344,0.20153325817361895,0.7255167230364524,0.0729500187899286,0.12925752684630082,0.8085720173088811,1.396467493423525,0.10132419790500033,0.8349619978284474,0.9139421270199173,9.757234122510335,0.9999999999999999
